# height, width, number of rows, number of columns
# 627, 1024, 2676, 7
# x, y, size, angle, response, octave, class_id
9.887927246093750000e+01,5.715722045898437500e+02,2.986724376678466797e+00,0.000000000000000000e+00,1.660967063903808594e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.134084091186523438e+02,5.032570495605468750e+02,4.553905010223388672e+00,0.000000000000000000e+00,1.518480300903320312e+01,1.717068800000000000e+07,-1.000000000000000000e+00
3.249614868164062500e+02,5.779164428710937500e+02,3.844439506530761719e+00,0.000000000000000000e+00,1.476195907592773438e+01,2.162688000000000000e+07,-1.000000000000000000e+00
1.924842376708984375e+02,5.483358154296875000e+02,2.569041728973388672e+00,0.000000000000000000e+00,1.416919803619384766e+01,8.388608000000000000e+06,-1.000000000000000000e+00
4.754516601562500000e+01,4.183029174804687500e+02,3.516947984695434570e+00,0.000000000000000000e+00,1.370555496215820312e+01,1.520435200000000000e+07,-1.000000000000000000e+00
1.669482269287109375e+02,4.636564025878906250e+02,5.394018650054931641e+00,0.000000000000000000e+00,1.332733154296875000e+01,1.271449600000000000e+07,-1.000000000000000000e+00
9.084280395507812500e+01,5.044012451171875000e+02,4.830461025238037109e+00,0.000000000000000000e+00,1.283770370483398438e+01,2.143052800000000000e+07,-1.000000000000000000e+00
6.270233535766601562e+01,4.201301879882812500e+02,3.167762994766235352e+00,0.000000000000000000e+00,1.283321571350097656e+01,8.388608000000000000e+06,-1.000000000000000000e+00
4.339244079589843750e+01,5.424422607421875000e+02,4.215781688690185547e+00,0.000000000000000000e+00,1.200574207305908203e+01,1.160012800000000000e+07,-1.000000000000000000e+00
2.235942268371582031e+01,4.378327636718750000e+02,3.025486230850219727e+00,0.000000000000000000e+00,1.170864677429199219e+01,8.388608000000000000e+06,-1.000000000000000000e+00
9.668968505859375000e+02,4.053257751464843750e+02,4.722532272338867188e+00,0.000000000000000000e+00,1.169242954254150391e+01,1.979212800000000000e+07,-1.000000000000000000e+00
1.350935363769531250e+02,5.364815063476562500e+02,5.433742523193359375e+00,0.000000000000000000e+00,1.166519165039062500e+01,1.323878400000000000e+07,-1.000000000000000000e+00
8.882083129882812500e+01,5.723797607421875000e+02,3.141560792922973633e+00,0.000000000000000000e+00,1.131013107299804688e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.313912506103515625e+02,5.712785034179687500e+02,2.867543697357177734e+00,0.000000000000000000e+00,1.124769401550292969e+01,8.388608000000000000e+06,-1.000000000000000000e+00
7.251796722412109375e+01,5.738955078125000000e+02,2.828933238983154297e+00,0.000000000000000000e+00,1.114962291717529297e+01,8.388608000000000000e+06,-1.000000000000000000e+00
6.927585601806640625e+01,5.751978149414062500e+02,4.361891269683837891e+00,0.000000000000000000e+00,1.097348785400390625e+01,1.402496000000000000e+07,-1.000000000000000000e+00
2.499010772705078125e+02,4.974048156738281250e+02,3.400666952133178711e+00,0.000000000000000000e+00,1.088101863861083984e+01,1.277952000000000000e+07,-1.000000000000000000e+00
8.398741149902343750e+01,5.739717407226562500e+02,4.789205551147460938e+00,0.000000000000000000e+00,1.086926746368408203e+01,2.084070400000000000e+07,-1.000000000000000000e+00
4.613826599121093750e+02,5.690711059570312500e+02,2.952107429504394531e+00,0.000000000000000000e+00,1.079506206512451172e+01,8.388608000000000000e+06,-1.000000000000000000e+00
2.610064392089843750e+02,6.140800781250000000e+02,2.904089450836181641e+00,0.000000000000000000e+00,1.071899223327636719e+01,8.388608000000000000e+06,-1.000000000000000000e+00
5.393076171875000000e+02,3.418866577148437500e+02,2.703982114791870117e+00,0.000000000000000000e+00,1.056457805633544922e+01,8.388608000000000000e+06,-1.000000000000000000e+00
4.416447753906250000e+02,5.569414062500000000e+02,3.499847412109375000e+00,0.000000000000000000e+00,1.052647304534912109e+01,1.481113600000000000e+07,-1.000000000000000000e+00
9.200090026855468750e+01,5.844595947265625000e+02,3.138072013854980469e+00,0.000000000000000000e+00,1.051400947570800781e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.567321472167968750e+02,4.296120300292968750e+02,7.049042224884033203e+00,0.000000000000000000e+00,1.050457763671875000e+01,1.533542500000000000e+07,-1.000000000000000000e+00
1.760207519531250000e+02,4.745175476074218750e+02,2.651021480560302734e+00,0.000000000000000000e+00,1.002849388122558594e+01,8.388608000000000000e+06,-1.000000000000000000e+00
5.826193237304687500e+01,5.627155761718750000e+02,3.406610012054443359e+00,0.000000000000000000e+00,9.871478080749511719e+00,1.291059200000000000e+07,-1.000000000000000000e+00
3.337925720214843750e+02,5.689001464843750000e+02,2.687432527542114258e+00,0.000000000000000000e+00,9.748633384704589844e+00,8.388608000000000000e+06,-1.000000000000000000e+00
2.231648406982421875e+02,5.108381347656250000e+02,3.450965881347656250e+00,0.000000000000000000e+00,9.504292488098144531e+00,1.382809600000000000e+07,-1.000000000000000000e+00
1.930606536865234375e+02,5.000559387207031250e+02,5.010552406311035156e+00,0.000000000000000000e+00,9.459022521972656250e+00,2.405196800000000000e+07,-1.000000000000000000e+00
1.278400421142578125e+02,3.973399658203125000e+02,3.864244937896728516e+00,0.000000000000000000e+00,9.444351196289062500e+00,2.202009600000000000e+07,-1.000000000000000000e+00
3.235438842773437500e+02,4.070985717773437500e+02,3.605557918548583984e+00,0.000000000000000000e+00,9.306335449218750000e+00,1.697382400000000000e+07,-1.000000000000000000e+00
3.025997619628906250e+02,4.089918518066406250e+02,2.817427873611450195e+00,0.000000000000000000e+00,9.274151802062988281e+00,8.388608000000000000e+06,-1.000000000000000000e+00
2.269014739990234375e+02,4.979840393066406250e+02,3.637297153472900391e+00,0.000000000000000000e+00,9.253286361694335938e+00,1.762918400000000000e+07,-1.000000000000000000e+00
2.693876342773437500e+02,6.014069213867187500e+02,3.237969160079956055e+00,0.000000000000000000e+00,9.204849243164062500e+00,9.240576000000000000e+06,-1.000000000000000000e+00
4.387148437500000000e+02,5.880204467773437500e+02,2.745286464691162109e+00,0.000000000000000000e+00,9.192534446716308594e+00,8.388608000000000000e+06,-1.000000000000000000e+00
4.918836593627929688e+01,3.831237182617187500e+02,2.509084701538085938e+00,0.000000000000000000e+00,9.044492721557617188e+00,8.388608000000000000e+06,-1.000000000000000000e+00
3.116854248046875000e+02,3.208105773925781250e+02,3.136255741119384766e+00,0.000000000000000000e+00,8.868408203125000000e+00,8.388608000000000000e+06,-1.000000000000000000e+00
3.036480102539062500e+02,6.070759887695312500e+02,2.501996755599975586e+00,0.000000000000000000e+00,8.867611885070800781e+00,8.388608000000000000e+06,-1.000000000000000000e+00
3.394356994628906250e+02,4.129891662597656250e+02,1.080447959899902344e+01,0.000000000000000000e+00,8.679822921752929688e+00,1.278003300000000000e+07,-1.000000000000000000e+00
4.361028747558593750e+02,5.471625366210937500e+02,3.985169172286987305e+00,0.000000000000000000e+00,8.670875549316406250e+00,2.424832000000000000e+07,-1.000000000000000000e+00
3.686012573242187500e+02,5.559035644531250000e+02,2.693922519683837891e+00,0.000000000000000000e+00,8.668625831604003906e+00,8.388608000000000000e+06,-1.000000000000000000e+00
1.398163757324218750e+02,5.977149658203125000e+02,4.550945281982421875e+00,0.000000000000000000e+00,8.651319503784179688e+00,1.710515200000000000e+07,-1.000000000000000000e+00
2.770877380371093750e+02,4.139862365722656250e+02,4.770194053649902344e+00,0.000000000000000000e+00,8.649452209472656250e+00,2.051302400000000000e+07,-1.000000000000000000e+00
6.384479370117187500e+02,3.599296264648437500e+02,2.564587354660034180e+00,0.000000000000000000e+00,8.624902725219726562e+00,8.388608000000000000e+06,-1.000000000000000000e+00
1.176804428100585938e+02,5.491678466796875000e+02,3.494546890258789062e+00,0.000000000000000000e+00,8.608746528625488281e+00,1.474560000000000000e+07,-1.000000000000000000e+00
4.400362548828125000e+02,6.050295410156250000e+02,3.084324598312377930e+00,0.000000000000000000e+00,8.597044944763183594e+00,8.388608000000000000e+06,-1.000000000000000000e+00
2.381256561279296875e+02,4.957854919433593750e+02,2.557112932205200195e+00,0.000000000000000000e+00,8.581321716308593750e+00,8.388608000000000000e+06,-1.000000000000000000e+00
1.499728240966796875e+02,5.379179077148437500e+02,3.027799606323242188e+00,0.000000000000000000e+00,8.579391479492187500e+00,8.388608000000000000e+06,-1.000000000000000000e+00
2.965869140625000000e+01,5.559456787109375000e+02,2.712431669235229492e+00,0.000000000000000000e+00,8.531227111816406250e+00,8.388608000000000000e+06,-1.000000000000000000e+00
9.291269531250000000e+02,4.205087890625000000e+02,2.658412933349609375e+00,0.000000000000000000e+00,8.520550727844238281e+00,8.388608000000000000e+06,-1.000000000000000000e+00
3.624572143554687500e+02,3.009829406738281250e+02,1.288972282409667969e+01,0.000000000000000000e+00,8.509574890136718750e+00,8.847362000000000000e+06,-1.000000000000000000e+00
3.276244812011718750e+02,3.411060485839843750e+02,4.189124107360839844e+00,0.000000000000000000e+00,8.509431838989257812e+00,1.114137600000000000e+07,-1.000000000000000000e+00
8.017516479492187500e+02,3.380446777343750000e+02,3.511591196060180664e+00,0.000000000000000000e+00,8.432648658752441406e+00,1.507328000000000000e+07,-1.000000000000000000e+00
1.005879516601562500e+02,3.771608886718750000e+02,1.052829456329345703e+01,0.000000000000000000e+00,8.429669380187988281e+00,1.094502500000000000e+07,-1.000000000000000000e+00
4.246483459472656250e+02,3.517357788085937500e+02,2.593501329421997070e+00,0.000000000000000000e+00,8.419233322143554688e+00,8.388608000000000000e+06,-1.000000000000000000e+00
2.339607391357421875e+02,5.365301513671875000e+02,3.525883674621582031e+00,0.000000000000000000e+00,8.385380744934082031e+00,1.540096000000000000e+07,-1.000000000000000000e+00
5.723723220825195312e+01,4.148784484863281250e+02,6.856850624084472656e+00,0.000000000000000000e+00,8.321550369262695312e+00,1.336934500000000000e+07,-1.000000000000000000e+00
2.093231811523437500e+02,3.958133850097656250e+02,3.384543657302856445e+00,0.000000000000000000e+00,8.312645912170410156e+00,1.238630400000000000e+07,-1.000000000000000000e+00
9.853848266601562500e+02,5.266608276367187500e+02,2.530056238174438477e+00,0.000000000000000000e+00,8.302594184875488281e+00,8.388608000000000000e+06,-1.000000000000000000e+00
4.924389648437500000e+02,3.684226074218750000e+02,3.507416009902954102e+00,0.000000000000000000e+00,8.285480499267578125e+00,1.500774400000000000e+07,-1.000000000000000000e+00
