# height, width, number of rows, number of columns
# 627, 1024, 10000, 7
# x, y, size, angle, response, octave, class_id
7.950000000000000000e+02,3.800000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.736502885818481445e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.560000000000000000e+02,5.510000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.179846167564392090e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.480000000000000000e+02,2.950000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.096098065376281738e-01,0.000000000000000000e+00,-1.000000000000000000e+00
8.290000000000000000e+02,3.470000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.083205580711364746e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.970000000000000000e+02,3.670000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.041960358619689941e-01,0.000000000000000000e+00,-1.000000000000000000e+00
8.860000000000000000e+02,5.280000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.933178901672363281e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.640000000000000000e+02,3.360000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.879817843437194824e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.900000000000000000e+02,5.360000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.878908276557922363e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.590000000000000000e+02,4.570000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.835119724273681641e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.740000000000000000e+02,5.380000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.798337101936340332e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.730000000000000000e+02,4.600000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.753824949264526367e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.800000000000000000e+02,3.180000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.709257960319519043e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.500000000000000000e+01,3.630000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.677483320236206055e-01,0.000000000000000000e+00,-1.000000000000000000e+00
8.650000000000000000e+02,4.720000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.676081418991088867e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.190000000000000000e+02,5.900000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.619750857353210449e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.400000000000000000e+01,3.470000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.588089466094970703e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.480000000000000000e+02,2.620000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.529986262321472168e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+02,4.750000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.520704627037048340e-01,0.000000000000000000e+00,-1.000000000000000000e+00
8.300000000000000000e+02,3.890000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.517828106880187988e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.190000000000000000e+02,3.850000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.444653272628784180e-01,0.000000000000000000e+00,-1.000000000000000000e+00
9.050000000000000000e+02,4.830000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.382564306259155273e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.410000000000000000e+02,4.170000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.355447173118591309e-01,0.000000000000000000e+00,-1.000000000000000000e+00
