# height, width, number of rows, number of columns
# 418, 640, 7056, 7
# x, y, size, angle, response, octave, class_id
4.700000000000000000e+01,1.800000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.541912198066711426e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.680000000000000000e+02,3.830000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.528247237205505371e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.040000000000000000e+02,3.350000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.495500445365905762e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.370000000000000000e+02,1.990000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.205209136009216309e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.870000000000000000e+02,3.910000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,7.083097696304321289e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.900000000000000000e+01,2.450000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.980239748954772949e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.420000000000000000e+02,3.860000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.623637080192565918e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.280000000000000000e+02,3.260000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.621323227882385254e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.140000000000000000e+02,3.090000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.609385609626770020e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.010000000000000000e+02,3.760000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.565036177635192871e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.350000000000000000e+02,2.840000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.536792516708374023e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.180000000000000000e+02,2.430000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.535539627075195312e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.250000000000000000e+02,3.090000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.467659473419189453e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.750000000000000000e+02,3.960000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.383218169212341309e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.690000000000000000e+02,2.450000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.214495301246643066e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.400000000000000000e+01,1.350000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.104315519332885742e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.660000000000000000e+02,2.770000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.072766184806823730e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.460000000000000000e+02,3.900000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.013393998146057129e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.320000000000000000e+02,3.330000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.993483066558837891e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.390000000000000000e+02,3.130000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.874404907226562500e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.950000000000000000e+02,2.980000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.765684247016906738e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.880000000000000000e+02,1.980000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.706551671028137207e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.210000000000000000e+02,3.250000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.673662424087524414e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.770000000000000000e+02,3.950000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.599499344825744629e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.690000000000000000e+02,3.510000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.599474906921386719e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.150000000000000000e+02,3.360000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.583907961845397949e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.830000000000000000e+02,3.890000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.572105646133422852e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.680000000000000000e+02,2.600000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.520694255828857422e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.400000000000000000e+01,2.710000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.501762032508850098e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.990000000000000000e+02,2.110000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.487878918647766113e-01,0.000000000000000000e+00,-1.000000000000000000e+00
9.600000000000000000e+01,2.850000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.452466607093811035e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.900000000000000000e+02,3.700000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.448249578475952148e-01,0.000000000000000000e+00,-1.000000000000000000e+00
