# height, width, number of rows, number of columns
# 450, 800, 9615, 7
# x, y, size, angle, response, octave, class_id
5.380000000000000000e+02,2.060000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,6.071267724037170410e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.010000000000000000e+02,1.520000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.883499979972839355e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.840000000000000000e+02,3.220000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.877241492271423340e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.190000000000000000e+02,3.410000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.674573779106140137e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.890000000000000000e+02,1.710000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.424862504005432129e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.520000000000000000e+02,2.640000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.187046527862548828e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.230000000000000000e+02,1.780000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.185375213623046875e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.940000000000000000e+02,1.990000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.165838599205017090e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.890000000000000000e+02,1.830000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.162208080291748047e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.510000000000000000e+02,2.870000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,5.012249350547790527e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.200000000000000000e+02,3.020000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.933377802371978760e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.200000000000000000e+02,3.760000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.896940588951110840e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.110000000000000000e+02,2.060000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.841001033782958984e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.610000000000000000e+02,3.010000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.813408553600311279e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.750000000000000000e+02,2.610000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.711427390575408936e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.200000000000000000e+02,1.940000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.672842025756835938e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.600000000000000000e+02,3.120000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.648704230785369873e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.900000000000000000e+02,2.060000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.636349380016326904e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.410000000000000000e+02,1.600000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.634099602699279785e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.950000000000000000e+02,1.320000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.605192542076110840e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.940000000000000000e+02,1.880000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.599198102951049805e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.230000000000000000e+02,1.990000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.577620923519134521e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.600000000000000000e+02,1.510000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.534433782100677490e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.880000000000000000e+02,2.170000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.524711966514587402e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.560000000000000000e+02,3.490000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.500255286693572998e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.280000000000000000e+02,2.190000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.489317238330841064e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.280000000000000000e+02,2.980000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.459994733333587646e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.630000000000000000e+02,2.870000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.398776590824127197e-01,0.000000000000000000e+00,-1.000000000000000000e+00
7.430000000000000000e+02,3.140000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.397887885570526123e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.240000000000000000e+02,1.880000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.384726881980895996e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.900000000000000000e+02,1.980000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.378518164157867432e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.580000000000000000e+02,1.780000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,4.375048279762268066e-01,0.000000000000000000e+00,-1.000000000000000000e+00
